Loading weights:   0%|          | 0/398 [00:00<?, ?it/s]Loading weights: 100%|██████████| 398/398 [00:00<00:00, 9015.72it/s]
[ours] loaded 48 steer tensors; prefix_write=False; cfg=PrefixSteerConfig(num_prefix_tokens=0, sliding_window_size=256, mem_num_heads=1, mem_head_dim=128, steer_mode='deltamem', normal_attends_prefix=True, prefix_sees_query=True, prefix_init_std=0.7, prefix_init_dist='normal', prefix_write=False, read_prefix_only=False, memory_mode='dynamic', write_ctx_only=False, prefix_write_layout='global', prefix_write_overlap_tokens=0, pool_reads=False, pool_gate=False, pool_gate_input='rm', pool_gate_max=2.0, pool_gate_bias=0.0, steer_layers=(0, 3, 6, 9, 12, 15, 18, 21, 24, 27, 30, 33), prefix_layers=(), steer_gain=0.1, share_qkv=False, memory_value_source='main_v', delta_heads='o', delta_rank=0, read_proj_dim=0, output_fusion='fixed', o_fusion_position='pre_o', output_fusion_eps=1e-06, output_fusion_scale_max=10.0, fusion_lambda_init=0.1, fusion_lambda_max=1.0, fusion_ema_momentum=0.99, history_pool_mode='none', hybrid_read_mode='none', hybrid_prefix_gate_mode='fixed', hybrid_prefix_gate_init=0.1)
[eval] checkpoint has no persistent history writer; skipping redundant context WRITE pass
Using the latest cached version of the dataset since hotpotqa/hotpot_qa couldn't be found on the Hugging Face Hub (offline mode is enabled).
Found the latest cached dataset configuration 'distractor' at /home/mingze/.cache/huggingface/datasets/hotpotqa___hotpot_qa/distractor/0.0.0/1908d6afbbead072334abe2965f91bd2709910ab (last modified on Wed Aug 12 05:30:25 2026).
[shard 0] 7405 examples
[shard 0] 3020/7405 baseF1=0.563 oursF1=0.604 (24.2m)
[shard 0] 3040/7405 baseF1=0.563 oursF1=0.604 (24.3m)
[shard 0] 3060/7405 baseF1=0.563 oursF1=0.604 (24.5m)
[shard 0] 3080/7405 baseF1=0.563 oursF1=0.603 (24.7m)
[shard 0] 3100/7405 baseF1=0.563 oursF1=0.604 (24.8m)
[shard 0] 3120/7405 baseF1=0.564 oursF1=0.605 (24.9m)
[shard 0] 3140/7405 baseF1=0.563 oursF1=0.603 (25.1m)
[shard 0] 3160/7405 baseF1=0.564 oursF1=0.604 (25.3m)
[shard 0] 3180/7405 baseF1=0.563 oursF1=0.604 (25.4m)
[shard 0] 3200/7405 baseF1=0.563 oursF1=0.604 (25.6m)
[shard 0] 3220/7405 baseF1=0.563 oursF1=0.605 (25.8m)
[shard 0] 3240/7405 baseF1=0.562 oursF1=0.604 (25.9m)
[shard 0] 3260/7405 baseF1=0.563 oursF1=0.604 (26.1m)
[shard 0] 3280/7405 baseF1=0.563 oursF1=0.604 (26.2m)
[shard 0] 3300/7405 baseF1=0.562 oursF1=0.604 (26.4m)
[shard 0] 3320/7405 baseF1=0.562 oursF1=0.604 (26.5m)
[shard 0] 3340/7405 baseF1=0.561 oursF1=0.604 (26.7m)
[shard 0] 3360/7405 baseF1=0.562 oursF1=0.604 (26.8m)
[shard 0] 3380/7405 baseF1=0.561 oursF1=0.605 (27.0m)
[shard 0] 3400/7405 baseF1=0.562 oursF1=0.605 (27.1m)
[shard 0] 3420/7405 baseF1=0.562 oursF1=0.606 (27.3m)
